13.0000610058,2.99994534586,13.0001212506,2.99987966491,-21.6749776193,-47814758.7271,-47814780.402
13.0001059813,2.99987500387,13.0000655465,2.99972891943,-21.6736351444,-47814716.816,-47814738.4896
12.9993547243,2.9999603179,13.0001987385,2.99967406028,-21.6728908686,-47813885.4336,-47813907.1064
13.000031134,2.9999587107,13.0001390836,2.99987017069,-21.6749827873,-47814746.5804,-47814768.2554
12.9998127708,2.99976533444,12.9999042,2.99977533314,-21.6725738112,-47814055.5216,-47814077.1942
13.0000487417,2.99993979603,13.0001121512,2.99987756647,-21.6748996863,-47814726.9761,-47814748.651
12.9994952344,2.99996555831,13.0001966479,2.99972043559,-21.6734081151,-47814084.088,-47814105.7614
12.9999324338,2.99991962441,13.0002405029,2.99963843184,-21.6733621576,-47814755.148,-47814776.8214
12.999697485,2.99966324057,12.9997801922,2.99972526323,-21.6713020666,-47813690.6293,-47813712.3006
13.0001337155,2.99985303936,13.0002886672,2.9997185012,-21.6738171644,-47815109.9769,-47815131.6508
13.0000585357,2.99992005037,13.0001230661,2.99985372595,-21.6746692513,-47814755.1493,-47814776.824
13.0000452845,2.99998584784,13.0000369833,2.99989517197,-21.6751636762,-47814605.5269,-47814627.2021
13.0000315944,2.99996819586,13.0001143658,2.99988005405,-21.6750626052,-47814708.8834,-47814730.5585
12.9995053278,2.99939293981,12.9995940441,2.99952878194,-21.6679347534,-47813102.1657,-47813123.8336
13.0000486092,2.9999400156,13.0001121683,2.9998775857,-21.6749009458,-47814726.8363,-47814748.5112
13.0000381017,2.99999812545,13.0000358938,2.99991271793,-21.6753302019,-47814595.8433,-47814617.5186
12.999132867,2.99995204362,13.0002020393,2.99960083642,-21.6720741949,-47813568.968,-47813590.6401
13.0000580263,2.99997656086,13.0000926847,2.99994012443,-21.6754803208,-47814714.5943,-47814736.2698
12.9995648701,2.99953209085,12.9996723613,2.99963901035,-21.6696373227,-47813323.8551,-47813345.5247
13.0000104008,2.99998536641,13.0000985209,2.99992926748,-21.6754053304,-47814658.7422,-47814680.4177
13.0000322699,2.99998211154,13.0000781022,2.99989455394,-21.6751797077,-47814653.4966,-47814675.1717
12.9992205017,2.99907447699,12.9993323979,2.99933107256,-21.6640195193,-47812263.2603,-47812284.9243
13.0000253751,2.99999181644,13.0002153249,2.99986034476,-21.6752281951,-47814861.5124,-47814883.1876
12.9983356493,2.99992177067,13.0002960832,2.9993024649,-21.6690484875,-47812522.9337,-47812544.6028
12.9996431842,2.99956794086,12.9996841204,2.99984115843,-21.6712001377,-47813464.8126,-47813486.4838
12.9990407387,2.99924660971,12.9995281763,2.99932526075,-21.6650409166,-47812334.2825,-47812355.9475
13.0000079682,2.99998703135,13.0002637775,2.99989177957,-21.6754346494,-47814916.2935,-47814937.9689
12.9999934056,2.99998789587,13.0001143889,2.99995624437,-21.6755806718,-47814662.7233,-47814684.3989
13.0001929304,2.9998412595,13.0000355594,2.99970504233,-21.6733749077,-47814782.644,-47814804.3174
12.9984306341,2.99983081762,13.000192636,2.9993055358,-21.6685084928,-47812505.7109,-47812527.3794
13.0000320193,2.99997694848,13.0000915569,2.99988917412,-21.6751362595,-47814674.0578,-47814695.7329
12.9984899905,2.9980211048,12.9986610509,2.99855576238,-21.6509544107,-47810078.8553,-47810100.5062
12.9995222475,2.9999368944,13.0001900482,2.99970951669,-21.6732012528,-47814109.4681,-47814131.1413
13.0000071763,2.99998584632,13.0001015315,2.99993438576,-21.6754385974,-47814659.504,-47814681.1794
13.0000330425,2.99999802896,13.0000366222,2.99991113961,-21.6753136575,-47814590.0233,-47814611.6986
12.9980292166,2.99979181015,13.0001935876,2.99915698046,-21.6667830809,-47811895.9833,-47811917.6501
12.9997004936,2.99961752744,12.9997220306,2.99987571279,-21.671847705,-47813608.7657,-47813630.4375
13.0001124101,2.99998921655,13.0000605121,2.99992362898,-21.6754906031,-47814736.5338,-47814758.2093
12.9985628126,2.99774125728,12.9984188442,2.99846074409,-21.6484541394,-47809767.705,-47809789.3535
12.9995099812,2.99993135791,13.0001952782,2.99969815297,-21.6730893136,-47814099.3124,-47814120.9855
13.0000141351,2.99996691258,13.0001139249,2.99991168389,-21.6752178211,-47814686.2801,-47814707.9553
12.9978271543,2.99977198801,13.0002029918,2.99907756314,-21.6658990599,-47811597.6948,-47811619.3607
13.0001716126,2.99999565224,13.0000468405,2.99994695226,-21.6757374492,-47814796.5402,-47814818.2159
12.998735223,2.997265331,12.9980007077,2.9983161851,-21.6443684523,-47809277.7184,-47809299.3627
12.9995350681,2.99986291339,13.0000990087,2.99972508605,-21.6727334618,-47813981.8731,-47814003.5459
12.999890963,2.9998524199,12.999968263,2.99990462068,-21.6740852786,-47814278.1135,-47814299.7876
13.0000327684,2.99999238083,13.000051341,2.99990525436,-21.6752661265,-47814612.5607,-47814634.236
12.9980906176,2.99904471699,12.9995640302,2.99885666008,-21.659649286,-47810989.599,-47811011.2586
13.0000325693,2.9999882802,13.000062027,2.99990098157,-21.6752316184,-47814628.9132,-47814650.5884
12.9997169067,2.99980374882,12.9999231163,2.99987545962,-21.6732895368,-47813962.8469,-47813984.5202
12.9990090283,2.99798621343,12.9985042327,2.99877043366,-21.6525754437,-47810539.5295,-47810561.182
12.9993300982,2.99973133434,13.0001444933,2.99953700614,-21.6705766948,-47813744.3815,-47813766.0521
12.9978997818,2.99895564891,12.9995218935,2.99873710975,-21.6580491488,-47810633.439,-47810655.0971
12.9993293688,2.99877209814,12.9991022886,2.99931408741,-21.6619228457,-47812022.7978,-47812044.4597
13.0000324144,2.99998508747,13.0000703471,2.99989765481,-21.6752047508,-47814641.6392,-47814663.3144
12.999697633,2.99974597578,12.9999054924,2.99983292935,-21.672632449,-47813902.261,-47813923.9337
12.9981248471,2.99565831622,12.9968782332,2.99730355931,-21.6260839062,-47806450.3364,-47806471.9625
12.9995205291,2.99989899236,13.000105342,2.99976618278,-21.6731841501,-47813976.1199,-47813997.7931
12.9998429015,2.99963824135,12.999939211,2.99974771701,-21.6717434445,-47814143.6249,-47814165.2966
13.0001618763,2.99987199415,13.000035054,2.9997453732,-21.6737538982,-47814744.268,-47814765.9417
12.9977380885,2.99886795985,12.9994515104,2.9986466837,-21.6566332956,-47810278.8078,-47810300.4644
12.9989814548,2.99816596691,12.9986403303,2.9990188897,-21.6553049634,-47810751.7101,-47810773.3654
12.9995538828,2.99952942245,12.9998489762,2.99967781707,-21.6701025366,-47813591.9164,-47813613.5865
12.9984131546,2.9965023134,12.9974713002,2.99788088613,-21.6359145752,-47807905.0042,-47807926.6401
12.9993501176,2.99973865692,13.0001421431,2.99954737891,-21.6707093406,-47813770.1836,-47813791.8543
12.9998431905,2.9998771548,12.9999829124,2.99992618258,-21.6743133556,-47814238.932,-47814260.6063
12.9979033715,2.99749630424,12.9983518088,2.99807269347,-21.6435717447,-47808714.4524,-47808736.0959
12.9983829984,2.99714316193,12.9977379839,2.99851256548,-21.643891685,-47808386.6259,-47808408.2698
13.0000322272,2.99998123152,13.0000803955,2.99989363697,-21.6751723021,-47814657.0021,-47814678.6773
12.9980228112,2.99650509506,12.9975571237,2.99765790685,-21.6341386808,-47807517.9574,-47807539.5916
12.9991439855,2.99966325912,13.0001663419,2.99944057451,-21.6693435734,-47813502.86,-47813524.5294
12.9998300299,2.99961624285,12.9999198034,2.99973682698,-21.6714977392,-47814093.0513,-47814114.7228
12.9963040832,2.99561762008,12.9970865887,2.99669210207,-21.619761537,-47804284.0463,-47804305.6661
12.998611667,2.99790042467,12.99846768,2.99879142244,-21.6515365081,-47809943.5905,-47809965.2421
12.9980575406,2.99527117968,12.9966540746,2.99698834106,-21.6214434148,-47805940.9501,-47805962.5715
12.9988369904,2.99864660924,12.9991867012,2.99906619995,-21.6590721843,-47811461.1873,-47811482.8464
12.9999055721,2.99975500363,12.9999728493,2.9997980526,-21.6728903052,-47814292.9711,-47814314.644
12.9965041777,2.99557808629,12.9970372327,2.99672590716,-21.6199533801,-47804489.9358,-47804511.5557
12.998253394,2.99639769761,12.9973063475,2.99790558595,-21.6349494609,-47807417.9551,-47807439.5901
12.9972353486,2.99300984855,12.9950958616,2.9955306017,-21.5956352869,-47801998.7586,-47802020.3542
12.9977896464,2.99725375357,12.9984181086,2.9980879653,-21.6421393976,-47808645.1096,-47808666.7518
12.9998805947,2.99982710809,12.9999551259,2.99988916518,-21.6738054398,-47814240.4996,-47814262.1734
12.9952062007,2.99440846086,12.9961025495,2.99566051087,-21.6032360528,-47801056.0229,-47801077.6261
12.9982458414,2.99637951019,12.9972915812,2.99789529375,-21.6347454675,-47807381.7712,-47807403.4059
12.9994966577,2.99939161789,12.9997370935,2.999599834,-21.6685545718,-47813322.5828,-47813344.2513
12.9975801017,2.99415948675,12.9958449823,2.99633737123,-21.6089708495,-47803847.5635,-47803869.1725
12.9971331016,2.99631727828,12.9979000048,2.99742724583,-21.6308128787,-47806812.0543,-47806833.6851
12.9999277119,2.99979567132,12.9999883959,2.99981599647,-21.6732984531,-47814351.5504,-47814373.2237
13.0001029615,2.99992962896,13.0000357711,2.99982117699,-21.6744671429,-47814673.8879,-47814695.5624
12.9913035232,2.99001290637,12.9928806506,2.99221995409,-21.5457638878,-47789969.2211,-47789990.7669
12.9983927754,2.99638772773,12.9972112407,2.9979570981,-21.6352648509,-47807441.2707,-47807462.9059
13.0000325229,2.99998732303,13.0000645214,2.99989998421,-21.6752235636,-47814632.7289,-47814654.4042
12.9996579043,2.99975964907,12.9998773917,2.9998578567,-21.6727622838,-47813805.312,-47813826.9847
12.9963320441,2.9925534711,12.994758527,2.99502645287,-21.5880350231,-47800234.3332,-47800255.9212
12.9982598994,2.99792450801,12.9987892027,2.99856120845,-21.6502554021,-47809956.2659,-47809977.9162
12.9998651292,2.99976261391,12.9999443223,2.99984257179,-21.6730995893,-47814195.4064,-47814217.0795
13.0001245113,2.99990854741,13.0000355088,2.99979344962,-21.6742062493,-47814699.6617,-47814721.3359
12.987285566,2.98566770413,12.9894211293,2.98863089938,-21.4873093352,-47778279.0273,-47778300.5147
12.9972874463,2.99443906241,12.99581954,2.99681428689,-21.613019958,-47803486.1441,-47803507.7571
12.999716464,2.99963634129,12.9998703662,2.99972335086,-21.6712929608,-47813858.8861,-47813880.5574
12.9960710955,2.99203846025,12.9944687329,2.99453814244,-21.5812156815,-47799345.201,-47799366.7822
12.9965245318,2.99544923313,12.9974197598,2.99681480647,-21.6203188598,-47805110.3617,-47805131.982
12.9998315825,2.99968131809,12.9999334719,2.99978480148,-21.6721987316,-47814123.8246,-47814145.4968
13.0001624053,2.99987147661,13.0000350475,2.99974469251,-21.6737474936,-47814744.8988,-47814766.5725
12.9904677996,2.98903681614,12.9921761466,2.99144973268,-21.5330449515,-47787559.1027,-47787580.6357
12.997547782,2.99495286343,12.9961086533,2.99730145023,-21.6198328238,-47804371.2612,-47804392.8811
12.9951757948,2.99453544687,12.9960868165,2.99571850515,-21.6042729702,-47800999.8854,-47801021.4897
12.9971701914,2.99441146121,12.996091592,2.99617457875,-21.6092576895,-47803749.7994,-47803771.4086
12.9957296698,2.99431546639,12.9967925047,2.99601489027,-21.6066194901,-47802884.0144,-47802905.621
12.9882855605,2.98679158721,12.9902659275,2.98952917083,-21.5021031114,-47781174.3081,-47781195.8102
12.9982719314,2.99644365998,12.9974071567,2.99794589064,-21.6356450162,-47807615.4593,-47807637.095
12.9956097415,2.99451563976,12.9960318909,2.99594368949,-21.6060699982,-47801542.3605,-47801563.9665
12.995571712,2.99105287219,12.9939141474,2.99360365156,-21.5681710741,-47797642.4904,-47797664.0585
12.9945419076,2.99373623245,12.9954940844,2.99505512009,-21.593689871,-47799085.6683,-47799107.262
12.9987157824,2.99733099255,12.9980133843,2.99842535643,-21.6454058825,-47809284.2186,-47809305.864
12.9804365914,2.9779702158,12.9836350965,2.98247862768,-21.3862206624,-47758326.5025,-47758347.8887
12.9961878582,2.99415757905,12.995689195,2.99610974068,-21.6052763065,-47801773.0756,-47801794.6809
12.9987357881,2.99739073703,12.9982748246,2.9980703336,-21.6440581112,-47809720.0394,-47809741.6835
12.9980800545,2.99766798287,12.9986472805,2.99838022006,-21.6471511664,-47809454.999,-47809476.6461
12.9920037539,2.990820107,12.9934847426,2.99280351794,-21.5560140455,-47792002.2022,-47792023.7582
12.9956789934,2.99126776424,12.9940620008,2.99375509917,-21.5707400474,-47798054.3488,-47798075.9196
12.9958403072,2.9942773418,12.9965260918,2.99603779352,-21.6062951104,-47802631.2673,-47802652.8736
12.9936635219,2.99297081611,12.9949116733,2.99442359983,-21.5831526878,-47796835.4765,-47796857.0596
12.9957303978,2.99416896178,12.995665101,2.99582091304,-21.6028941892,-47801097.0895,-47801118.6924
12.9869668292,2.9848834445,12.9891000938,2.98822688855,-21.4792868323,-47777241.7589,-47777263.2382
12.9957615195,2.99395714496,12.9955578783,2.99582496595,-21.601538501,-47800954.4493,-47800976.0508
13.0013701632,2.99968630454,13.0000215393,2.99996433209,-21.6757459404,-47816305.9257,-47816327.6014
12.9991343204,2.99923795621,12.9999853525,2.99952855375,-21.6670344015,-47813190.2147,-47813211.8817
12.9908083837,2.98941999685,12.9925041621,2.99170501731,-21.537852107,-47788597.8372,-47788619.375
12.9954945343,2.98987196403,12.9932457889,2.99270044154,-21.5546190122,-47796250.7425,-47796272.2971
12.9913516302,2.9909562573,12.9933787802,2.99276145253,-21.5554392084,-47790875.7969,-47790897.3524
12.9717496426,2.9687692574,12.9768020015,2.97490015137,-21.2639758037,-47733423.4112,-47733444.6751
12.9983275023,2.99781723866,12.9986303711,2.99849961827,-21.6491066999,-47809790.2064,-47809811.8555
12.9957484974,2.99404577407,12.9956027428,2.99582327012,-21.6021057304,-47801014.2752,-47801035.8773
12.9959329527,2.99494837489,12.9964164127,2.9960552196,-21.6103855812,-47802633.0545,-47802654.6648
12.9971045246,2.99619117699,12.9977233891,2.99735996778,-21.6293475216,-47806485.211,-47806506.8403
12.9832355133,2.98121455596,12.9862650078,2.98502770997,-21.4286713469,-47766888.6302,-47766910.0589
12.9955844074,2.99091259681,12.9938957472,2.99338815026,-21.5660385369,-47797603.1625,-47797624.7285
12.9958080803,2.99414637014,12.9961300587,2.99595073963,-21.6043493915,-47801952.1505,-47801973.7548
12.9917943487,2.99134203765,12.9936723234,2.99307974742,-21.5607439732,-47792021.2033,-47792042.764
12.995769502,2.99422650887,12.9957236747,2.99586471062,-21.6036466054,-47801250.9654,-47801272.569
12.9751118312,2.97241229344,12.9795720494,2.97786472958,-21.3120737856,-47743286.5036,-47743307.8157
12.9971816607,2.99620762014,12.997322095,2.99731777444,-21.628707176,-47805958.6321,-47805980.2608
12.9957612802,2.99395877318,12.9955587025,2.99582493479,-21.6015489214,-47800955.5502,-47800977.1517
12.9966513796,2.99547645763,12.9971664739,2.99686740162,-21.6206070251,-47804902.0895,-47804923.7101
12.98289346,2.98085093198,12.985987062,2.98472584309,-21.4237966641,-47765907.3071,-47765928.7309
12.9940380197,2.9844023228,12.9897266693,2.98871424753,-21.4908595356,-47787510.723,-47787532.2139
12.9957305749,2.9940241254,12.9960348046,2.9958664917,-21.6028557426,-47801680.7836,-47801702.3865
12.9921070837,2.99147033621,12.9937520792,2.99328625979,-21.5633307789,-47792628.7758,-47792650.3391
12.9961523945,2.99476806034,12.9963530346,2.99630041729,-21.6110087755,-47802843.8814,-47802865.4924
12.9690790927,2.96574652867,12.9745436022,2.97246675035,-21.2245311258,-47725460.8406,-47725482.0651
12.995145827,2.99353817211,12.9952536406,2.99539724952,-21.5950975066,-47799569.9879,-47799591.583
12.9950728252,2.99016142497,12.9933798767,2.99272308495,-21.5560482602,-47795983.0357,-47796004.5918
12.9962551606,2.99485152416,12.9966795206,2.99643671359,-21.6129671199,-47803516.6888,-47803538.3018
12.9748324107,2.97240444256,12.9795363536,2.97766073165,-21.310350961,-47742749.5539,-47742770.8642
12.9940577866,2.98456533655,12.9898252888,2.98883349438,-21.4927149252,-47787738.9964,-47787760.4891
12.9954407514,2.99358801876,12.9957776957,2.99557662884,-21.5976958754,-47800825.2283,-47800846.826
12.9868620414,2.98691228874,12.990342113,2.98925272097,-21.4991572422,-47779042.8328,-47779064.332
12.9957404046,2.99418301875,12.9956765264,2.99583123421,-21.6030720833,-47801130.6441,-47801152.2471
12.9581406581,2.9575704888,12.9678895106,2.96534616445,-21.10864952,-47695936.6907,-47695957.7993
12.9979536185,2.99729202621,12.9982034856,2.99811398709,-21.642448576,-47808540.6415,-47808562.2839
12.9946351772,2.99298714794,12.9948942108,2.9950271597,-21.5882887355,-47798233.4062,-47798254.9945
12.9948806137,2.99008536385,12.9933087638,2.99264184496,-21.5547152094,-47795609.07,-47795630.6247
12.9916043347,2.98997831835,12.9929577815,2.99236049442,-21.546962786,-47790536.4249,-47790557.9718
12.9844064376,2.98260130657,12.9871554534,2.9860814642,-21.4462374921,-47770169.2924,-47770190.7386
12.9946826874,2.98682323982,12.9912842663,2.99047857621,-21.5190570583,-47791421.0425,-47791442.5615
12.997922099,2.99592272895,12.9976015819,2.99765678535,-21.6305622282,-47807422.3561,-47807443.9866
12.9891767129,2.98840879075,12.9916187977,2.99076959778,-21.5224802664,-47784694.571,-47784716.0934
12.9963805174,2.99487048289,12.9961226991,2.99629208263,-21.6115679888,-47802791.7039,-47802813.3155
12.9685246758,2.96817881378,12.9760070939,2.97398941473,-21.2491352296,-47726504.951,-47726526.2002
12.9947235016,2.98933036943,12.9928731133,2.9920540842,-21.5458195634,-47794575.3139,-47794596.8597
12.9909752177,2.9893393546,12.9925449859,2.9918328709,-21.538445622,-47788909.9589,-47788931.4974
12.9698104211,2.96813108075,12.9761691643,2.97402677982,-21.2512360617,-47729073.9177,-47729095.169
12.9942116207,2.98689803679,12.991228937,2.99054948854,-21.5191358732,-47790791.006,-47790812.5251
12.9999343986,2.99792715198,12.9991374639,2.99921857798,-21.6572462146,-47812830.6148,-47812852.272
12.9802125378,2.98171557034,12.9864480359,2.98431299629,-21.423149098,-47762002.5405,-47762023.9636
12.9955239776,2.99394622107,12.9955198086,2.9956713115,-21.6001407925,-47800558.21,-47800579.8102
12.9496368506,2.94987493908,12.9618560906,2.95902056191,-21.0052491484,-47671223.5938,-47671244.599
12.9941898399,2.99250660021,12.9945807523,2.99470440465,-21.5823523299,-47797065.8097,-47797087.3921
12.9947158133,2.98927509633,12.9928378227,2.9920166245,-21.5452023298,-47794498.6277,-47794520.1729
12.9869093685,2.98522156758,12.9898859798,2.98840193125,-21.48342819,-47778308.8149,-47778330.2983
12.9744096911,2.97272807501,12.9798587094,2.97789340394,-21.3134830933,-47742464.7538,-47742486.0673
13.0055038087,2.99331838758,12.9969237361,2.99638209826,-21.6177188008,-47813794.6597,-47813816.2774
12.9953238826,2.99347340927,12.9956969869,2.99547834483,-21.5961270929,-47800521.2667,-47800542.8628
12.9731026793,2.97564357569,12.9818919359,2.97886415058,-21.3375037532,-47742728.5898,-47742749.9273
12.9968309741,2.99535655478,12.996439761,2.99661854791,-21.6175796831,-47803963.5672,-47803985.1848
12.9095608722,2.91871092434,12.9367004306,2.93221938683,-20.5746554636,-47552551.9776,-47552572.5523
12.9977870663,2.99848109645,12.9987848299,2.9989746505,-21.6553539724,-47809338.7154,-47809360.3708
12.9935637799,2.99197286323,12.9939645235,2.99427714295,-21.5747507284,-47795156.9137,-47795178.4885
12.9948137275,2.98984103293,12.9931627624,2.99245941317,-21.5518508801,-47795247.0028,-47795268.5547
12.9800269055,2.97834250998,12.9843648519,2.98261581786,-21.3897146721,-47758672.7485,-47758694.1382
12.9810518532,2.97941435991,12.9845909342,2.98361039633,-21.4038261856,-47760823.3795,-47760844.7833
12.9930795125,2.98080284638,12.9874107975,2.9860910021,-21.4490024683,-47781574.6823,-47781596.1313
12.9950292908,2.99143944972,12.9943118057,2.9938012428,-21.5714404808,-47797650.719,-47797672.2904
12.9734806678,2.97594523509,12.982114959,2.97914888278,-21.3418669757,-47743741.6827,-47743763.0245
12.9941809162,2.99211402655,12.994059589,2.99433734067,-21.5770202463,-47796175.3651,-47796196.9421
12.9413407225,2.94627814705,12.9582421999,2.95554836634,-20.9464596452,-47649191.4938,-47649212.4402
12.993705747,2.99192119035,12.9939981654,2.99423104151,-21.5744299436,-47795402.3929,-47795423.9674
12.9903577715,2.98557523474,12.9899210764,2.98886869192,-21.493524244,-47783492.0219,-47783513.5154
12.9830031985,2.98131733036,12.9867524411,2.98511799898,-21.4301986491,-47767194.5369,-47767215.9671
12.9742536701,2.97257213116,12.979733549,2.97776223644,-21.3113689795,-47742012.2577,-47742033.5691
12.9926851901,2.98149426405,12.9877744836,2.98649343034,-21.4554449602,-47781978.5318,-47781999.9872
12.9629190559,2.96411555544,12.9726673805,2.97066511961,-21.1923795535,-47711413.0288,-47711434.2212
12.9540195163,2.96041397183,12.9706323677,2.96448913467,-21.1181788309,-47689881.4838,-47689902.602
12.9945197564,2.99244370999,12.9942916763,2.99461794825,-21.5815211866,-47797050.143,-47797071.7245
12.9015859288,2.91179311208,12.9312946661,2.92636513367,-20.4822303159,-47527606.0398,-47527626.522
12.9961634428,2.9923839121,12.9948619545,2.99453111231,-21.5839633421,-47800151.8303,-47800173.4143
12.9937411456,2.99201343373,12.9939918454,2.99429444384,-21.5754029709,-47795451.6631,-47795473.2385
12.9891268484,2.98346996538,12.9885886156,2.98710797237,-21.4667049038,-47779394.0178,-47779415.4845
12.9756424946,2.97396026847,12.9808476672,2.97892982659,-21.330193998,-47746035.7854,-47746057.1156
12.9778664551,2.97621710394,12.9822045221,2.98089476069,-21.3604938807,-47751911.7407,-47751933.1012
12.9504052382,2.94861544904,12.9612372114,2.95823376894,-20.9935779697,-47672059.5907,-47672080.5843
12.9740996639,2.97362264659,12.9801317634,2.9786916268,-21.3234197341,-47742375.5651,-47742396.8885
12.9378922219,2.94982271433,12.962383786,2.95409869395,-20.9596050186,-47644362.195,-47644383.1546
12.897466813,2.90827915124,12.928516086,2.92338995886,-20.4352596424,-47514642.7821,-47514663.2173
12.9965235549,2.99243293494,12.9950076986,2.99456630959,-21.5852246773,-47800862.7289,-47800884.3141
12.9951080795,2.98788709433,12.9922222138,2.99086061588,-21.5297068888,-47793713.0566,-47793734.5863
12.9847790158,2.98290721119,12.9873590632,2.98652330367,-21.451540844,-47771094.0903,-47771115.5418
12.9704441297,2.96876447574,12.9766775268,2.97455954106,-21.2598036541,-47730925.3275,-47730946.5874
13.0005730151,2.98684065842,12.9922458052,2.99125395198,-21.5340569059,-47799005.5902,-47799027.1243
12.9421472394,2.94639540577,12.9586555981,2.95566195212,-20.9496132042,-47651373.2466,-47651394.1962
12.9361082147,2.94865110557,12.9614713249,2.95294929961,-20.9421226554,-47639221.0628,-47639242.005
12.9940785585,2.99209061332,12.9940438215,2.99432735632,-21.5766438127,-47796007.8319,-47796029.4085
12.8852523291,2.8976829888,12.9202315088,2.91442144587,-20.2946326722,-47475755.2749,-47475775.5695
13.000937743,2.996777727,12.9982484729,2.99824582257,-21.6447021679,-47812407.4742,-47812429.1189
13.0033123227,2.996731106,12.9991801366,2.99815099938,-21.6488151183,-47816765.1118,-47816786.7606
12.9604318654,2.95871761258,12.9691430099,2.96603131434,-21.1246409453,-47701967.05,-47701988.1746
12.9210827401,2.92056800511,12.9396900053,2.93497392312,-20.6224736389,-47583274.8545,-47583295.477
12.9349823573,2.94029534312,12.9538530711,2.95050622233,-20.8666398325,-47630099.8741,-47630120.7408
12.975806248,2.98843674633,12.9936630677,2.98302408844,-21.4596450826,-47760551.7837,-47760573.2433
12.9946095195,2.99301498647,12.9946287712,2.99510147501,-21.5884631482,-47797782.0984,-47797803.6868
12.9077039703,2.9201841773,12.9384378883,2.93143055969,-20.5783385664,-47549018.4723,-47549039.0507
12.9902008011,2.98676590993,12.9905701526,2.98977526064,-21.5067400781,-47784454.7155,-47784476.2222
12.9724552576,2.97017609889,12.9778932194,2.97583795418,-21.2804636336,-47736217.7061,-47736238.9865
12.9622239801,2.96536996738,12.9742710525,2.97011165468,-21.1978326446,-47711673.407,-47711694.6048
12.9595258129,2.95535433322,12.9665503881,2.96396838703,-21.0877324107,-47696868.0462,-47696889.1339
12.9565511018,2.94322177925,12.9589518831,2.9553187274,-20.9511386093,-47680099.274,-47680120.2251
12.8781182396,2.89013274104,12.9149174795,2.90801843908,-20.1980394112,-47452212.2124,-47452232.4104
12.8888808756,2.91304147693,12.9347625578,2.91897862914,-20.4336678369,-47495544.9484,-47495565.3821
12.8858950939,2.90040360853,12.922805555,2.9152287104,-20.3191826092,-47479328.5666,-47479348.8858
12.978524269,2.97480899304,12.9814269526,2.97995179186,-21.3464194803,-47751764.5741,-47751785.9206
12.9660903002,2.96372542088,12.973139186,2.97039547996,-21.1939422339,-47718013.9202,-47718035.1141
12.9640017853,2.97196920453,12.9793581487,2.97415941436,-21.2706879145,-47720883.2705,-47720904.5412
12.9653329149,2.96130087931,12.9710975854,2.96885390311,-21.166518625,-47713867.0912,-47713888.2578
12.9093155282,2.90945644161,12.931139963,2.92575996033,-20.4767758925,-47546579.1341,-47546599.6109
12.8730129191,2.8847296081,12.9111146365,2.90343629847,-20.1291678198,-47435244.336,-47435264.4651
12.8386114865,2.88004225539,12.9097763638,2.88550222777,-19.9508753274,-47315927.3305,-47315947.2814
12.9905773207,2.98854222231,12.9914287213,2.99133355838,-21.5284509374,-47786548.7263,-47786570.2548
12.8477207845,2.86530617748,12.894861069,2.88701455656,-19.8696479841,-47339700.7892,-47339720.6588
